"Run Number","Policy Number","Policy Reference","Transaction Reference","Transaction Type Code","Transaction Type Description","Allocation Date","Transaction Amount","Transaction Currency"
452037,8288957,"",20230831230102869000,302,"Partial Surrender",20230901,-44796.550,"EUR"
452037,8288957,"",20230905204608638000,220,"Renewal Premium",20230906,1000.000,"USD"
452037,8288957,"",20230905204608678000,220,"Renewal Premium",20230906,0.680,"USD"
452037,8299087,"",20221103204356852000,220,"Renewal Premium",20221104,300.000,"USD"
452037,8299087,"",20221207204055293000,220,"Renewal Premium",20221208,300.000,"USD"
452037,8299087,"",20230104204010653000,220,"Renewal Premium",20230105,300.000,"USD"
452037,8299087,"",20230205204911964000,220,"Renewal Premium",20230206,300.000,"USD"
452037,8299087,"",20230306204754364000,220,"Renewal Premium",20230307,300.000,"USD"
452037,8299087,"",20230405204006974000,220,"Renewal Premium",20230406,300.000,"USD"
452037,8299087,"",20230503203825154000,220,"Renewal Premium",20230504,300.000,"USD"
452037,8299087,"",20230605204012746000,220,"Renewal Premium",20230606,300.000,"USD"
452037,8299087,"",20230706204220889000,220,"Renewal Premium",20230707,300.000,"USD"
452037,8299087,"",20230803203753613000,220,"Renewal Premium",20230804,300.000,"USD"
452037,8299087,"",20230905204612781000,220,"Renewal Premium",20230906,300.000,"USD"
452037,8299087,"",20231004203725938000,220,"Renewal Premium",20231005,300.000,"USD"
452037,8307301,"PIC1281771",20221103204358856000,220,"Renewal Premium",20221104,540.000,"USD"
452037,8307301,"PIC1281771",20221103204358888000,220,"Renewal Premium",20221104,1250.000,"USD"
452037,8307301,"PIC1281771",20221103204358908000,220,"Renewal Premium",20221104,5.360,"USD"
452037,8307301,"PIC1281771",20221206205749436000,220,"Renewal Premium",20221207,540.000,"USD"
452037,8307301,"PIC1281771",20221206205749568000,220,"Renewal Premium",20221207,1250.000,"USD"
452037,8307301,"PIC1281771",20221206205749678000,220,"Renewal Premium",20221207,5.360,"USD"
452037,8307301,"PIC1281771",20230103204305642000,220,"Renewal Premium",20230104,540.000,"USD"
452037,8307301,"PIC1281771",20230103204305734000,220,"Renewal Premium",20230104,1250.000,"USD"
452037,8307301,"PIC1281771",20230103204305810000,220,"Renewal Premium",20230104,5.360,"USD"
452037,8307301,"PIC1281771",20230203204052227000,220,"Renewal Premium",20230204,540.000,"USD"
452037,8307301,"PIC1281771",20230203204052255000,220,"Renewal Premium",20230204,1250.000,"USD"
452037,8307301,"PIC1281771",20230203204052276000,220,"Renewal Premium",20230204,-0.740,"USD"
452037,8307301,"PIC1281771",20230303204052636000,220,"Renewal Premium",20230304,1790.000,"USD"
452037,8307301,"PIC1281771",20230303204052649000,220,"Renewal Premium",20230304,-0.740,"USD"
452037,8307301,"PIC1281771",20230404204241525000,220,"Renewal Premium",20230405,1790.000,"USD"
452037,8307301,"PIC1281771",20230404204241537000,220,"Renewal Premium",20230405,-0.740,"USD"
452037,8307301,"PIC1281771",20230503203829142000,220,"Renewal Premium",20230504,1790.000,"USD"
452037,8307301,"PIC1281771",20230503203829155000,220,"Renewal Premium",20230504,-0.740,"USD"
452037,8307301,"PIC1281771",20230605204014225000,220,"Renewal Premium",20230606,1790.000,"USD"
452037,8307301,"PIC1281771",20230605204014276000,220,"Renewal Premium",20230606,-0.740,"USD"
452037,8307301,"PIC1281771",20230705203903835000,220,"Renewal Premium",20230706,1790.000,"USD"
452037,8307301,"PIC1281771",20230705203903890000,220,"Renewal Premium",20230706,-0.740,"USD"
452037,8307301,"PIC1281771",20230803203754264000,220,"Renewal Premium",20230804,1790.000,"USD"
452037,8307301,"PIC1281771",20230803203754288000,220,"Renewal Premium",20230804,-0.740,"USD"
452037,8307301,"PIC1281771",20230905204615473000,220,"Renewal Premium",20230905,1790.000,"USD"
452037,8307301,"PIC1281771",20230905204615515000,220,"Renewal Premium",20230905,-0.740,"USD"
452037,8307301,"PIC1281771",20231003204025290000,220,"Renewal Premium",20231004,1790.000,"USD"
452037,8307301,"PIC1281771",20231003204025315000,220,"Renewal Premium",20231004,-0.740,"USD"
452037,8311517,"",20221204204043624000,400,"Switch",20221205,0.000,""
452037,8311517,"",20221208204049271000,220,"Renewal Premium",20221208,1250.000,"USD"
452037,8311517,"",20230105204310621000,220,"Renewal Premium",20230106,1250.000,"USD"
452037,8311517,"",20230205204912671000,220,"Renewal Premium",20230206,1250.000,"USD"
452037,8311517,"",20230302204246153000,220,"Renewal Premium",20230303,1250.000,"USD"
452037,8311517,"",20230410203933832000,220,"Renewal Premium",20230411,1250.000,"USD"
452037,8311517,"",20230509204439409000,220,"Renewal Premium",20230510,1250.000,"USD"
452037,8311517,"",20230611213012420000,220,"Renewal Premium",20230612,1250.000,"USD"
452037,8311517,"",20230709203827019000,220,"Renewal Premium",20230710,1250.000,"USD"
452037,8311517,"",20230808203844461000,220,"Renewal Premium",20230809,1250.000,"USD"
452037,8311517,"",20230906204300860000,220,"Renewal Premium",20230907,1250.000,"USD"
452037,8311517,"",20231004203727288000,220,"Renewal Premium",20231005,1250.000,"USD"
452037,8312085,"",20221103204359921000,220,"Renewal Premium",20221104,5000.000,"USD"
452037,8312085,"",20221207204101189000,220,"Renewal Premium",20221208,5000.000,"USD"
452037,8312085,"",20230104204012944000,220,"Renewal Premium",20230105,5000.000,"USD"
452037,8312085,"",20230205204912703000,220,"Renewal Premium",20230206,5000.000,"USD"
452037,8312085,"",20230306204807542000,220,"Renewal Premium",20230307,5000.000,"USD"
452037,8312085,"",20230405204011080000,220,"Renewal Premium",20230406,5000.000,"USD"
452037,8312085,"",20230503203829825000,220,"Renewal Premium",20230504,5000.000,"USD"
452037,8312085,"",20230605204014926000,220,"Renewal Premium",20230606,5000.000,"USD"
452037,8312085,"",20230706204234196000,220,"Renewal Premium",20230707,5000.000,"USD"
452037,8312085,"",20230803203754805000,220,"Renewal Premium",20230804,5000.000,"USD"
452037,8312085,"",20230905204617213000,220,"Renewal Premium",20230906,5000.000,"USD"
452037,8312085,"",20230927203848349000,220,"Renewal Premium",20230928,5000.000,"USD"
452037,8322419,"",20221031201130738000,220,"Renewal Premium",20221101,816.000,"USD"
452037,8322419,"",20221031201130756000,220,"Renewal Premium",20221101,434.000,"USD"
452037,8322419,"",20221031201130767000,220,"Renewal Premium",20221101,750.000,"USD"
452037,8322419,"",20221129204236643000,220,"Renewal Premium",20221130,816.000,"USD"
452037,8322419,"",20221129204236658000,220,"Renewal Premium",20221130,434.000,"USD"
452037,8322419,"",20221129204236667000,220,"Renewal Premium",20221130,750.000,"USD"
452037,8322419,"",20221229204126588000,220,"Renewal Premium",20221230,816.000,"USD"
452037,8322419,"",20221229204126609000,220,"Renewal Premium",20221230,434.000,"USD"
452037,8322419,"",20221229204126617000,220,"Renewal Premium",20221230,750.000,"USD"
452037,8322419,"",20230131220806719000,220,"Renewal Premium",20230201,816.000,"USD"
452037,8322419,"",20230131220806766000,220,"Renewal Premium",20230201,434.000,"USD"
452037,8322419,"",20230131220806788000,220,"Renewal Premium",20230201,750.000,"USD"
452037,8322419,"",20230301205315273000,220,"Renewal Premium",20230302,816.000,"USD"
452037,8322419,"",20230301205315311000,220,"Renewal Premium",20230302,434.000,"USD"
452037,8322419,"",20230301205315332000,220,"Renewal Premium",20230302,750.000,"USD"
452037,8322419,"",20230329204025917000,220,"Renewal Premium",20230330,816.000,"USD"
452037,8322419,"",20230329204025935000,220,"Renewal Premium",20230330,434.000,"USD"
452037,8322419,"",20230329204025944000,220,"Renewal Premium",20230330,750.000,"USD"
452037,8322419,"",20230502203958461000,220,"Renewal Premium",20230503,816.000,"USD"
452037,8322419,"",20230502203958488000,220,"Renewal Premium",20230503,434.000,"USD"
452037,8322419,"",20230502203958510000,220,"Renewal Premium",20230503,750.000,"USD"
452037,8322419,"",20230530203914429000,220,"Renewal Premium",20230531,816.000,"USD"
452037,8322419,"",20230530203914441000,220,"Renewal Premium",20230531,434.000,"USD"
452037,8322419,"",20230530203914446000,220,"Renewal Premium",20230531,750.000,"USD"
452037,8322419,"",20230626204025144000,302,"Partial Surrender",20230623,-27000.000,"USD"
452037,8322419,"",20230705203906336000,220,"Renewal Premium",20230706,2000.000,"USD"
452037,8322419,"",20230731224635531000,220,"Renewal Premium",20230801,2000.000,"USD"
452037,8322419,"",20230817203806961000,302,"Partial Surrender",20230818,-10000.000,"USD"
452037,8322419,"",20230829203855458000,220,"Renewal Premium",20230830,2000.000,"USD"
452037,8322419,"",20231001204932308000,220,"Renewal Premium",20231002,2000.000,"USD"
452037,8326629,"",20221106204128561000,220,"Renewal Premium",20221107,2000.000,"EUR"
452037,8326629,"",20221106204128622000,220,"Renewal Premium",20221107,500.000,"EUR"
452037,8326629,"",20221208204055219000,220,"Renewal Premium",20221209,2000.000,"EUR"
452037,8326629,"",20221208204055275000,220,"Renewal Premium",20221209,500.000,"EUR"
452037,8326629,"",20230108203954047000,220,"Renewal Premium",20230109,2000.000,"EUR"
452037,8326629,"",20230108203954064000,220,"Renewal Premium",20230109,500.000,"EUR"
452037,8326629,"",20230207204135406000,220,"Renewal Premium",20230208,2000.000,"EUR"
452037,8326629,"",20230207204135434000,220,"Renewal Premium",20230208,500.000,"EUR"
452037,8326629,"",20230307204216949000,220,"Renewal Premium",20230308,2000.000,"EUR"
452037,8326629,"",20230307204216979000,220,"Renewal Premium",20230308,500.000,"EUR"
452037,8326629,"",20230410203937024000,220,"Renewal Premium",20230411,2000.000,"EUR"
452037,8326629,"",20230410203937074000,220,"Renewal Premium",20230411,500.000,"EUR"
452037,8326629,"",20230424203809005000,400,"Switch",20230425,0.000,""
452037,8326629,"",20230517203738591000,220,"Renewal Premium",20230518,2000.000,"EUR"
452037,8326629,"",20230517203738625000,220,"Renewal Premium",20230518,500.000,"EUR"
452037,8326629,"",20230606204534206000,220,"Renewal Premium",20230607,2500.000,"EUR"
452037,8326629,"",20230709203831648000,220,"Renewal Premium",20230710,2500.000,"EUR"
452037,8326629,"",20230807203834477000,220,"Renewal Premium",20230808,2500.000,"EUR"
452037,8326629,"",20230907203917241000,220,"Renewal Premium",20230908,2500.000,"EUR"
452037,8326629,"",20231009203929510000,220,"Renewal Premium",20231010,2500.000,"EUR"
452037,8335485,"",20221024204147778000,220,"Renewal Premium",20221025,1360.000,"USD"
452037,8335485,"",20221107204403463000,220,"Renewal Premium",20221108,1360.000,"USD"
452037,8335485,"",20221212204134741000,220,"Renewal Premium",20221213,1360.000,"USD"
452037,8335485,"",20230110204129477000,220,"Renewal Premium",20230111,1360.000,"USD"
452037,8335485,"",20230213204352383000,220,"Renewal Premium",20230214,1360.000,"USD"
452037,8335485,"",20230307204219169000,220,"Renewal Premium",20230308,1360.000,"USD"
452037,8335485,"",20230411204504462000,220,"Renewal Premium",20230412,1360.000,"USD"
452037,8335485,"",20230508203701987000,220,"Renewal Premium",20230509,1360.000,"USD"
452037,8335485,"",20230607203849918000,220,"Renewal Premium",20230608,1360.000,"USD"
452037,8335485,"",20230710203935716000,220,"Renewal Premium",20230711,1360.000,"USD"
452037,8335485,"",20230807203835999000,220,"Renewal Premium",20230808,1360.000,"USD"
452037,8335485,"",20230910203720849000,220,"Renewal Premium",20230911,1360.000,"USD"
452037,8335485,"",20231008203637898000,220,"Renewal Premium",20231009,1360.000,"USD"
452037,8336242,"",20230502204001447000,220,"Renewal Premium",20230503,300.000,"USD"
452037,8336242,"",20230604203821692000,220,"Renewal Premium",20230605,300.000,"USD"
452037,8336242,"",20230705203908407000,220,"Renewal Premium",20230706,300.000,"USD"
452037,8336242,"",20230802203823970000,220,"Renewal Premium",20230803,300.000,"USD"
452037,8336242,"",20230905204631797000,220,"Renewal Premium",20230905,300.000,"USD"
452037,8336242,"",20231003204029817000,220,"Renewal Premium",20231004,300.000,"USD"
452037,8341768,"",20221027204152982000,220,"Renewal Premium",20221028,1250.000,"USD"
452037,8341768,"",20221027204153058000,220,"Renewal Premium",20221028,5.110,"USD"
452037,8341768,"",20221128204204408000,220,"Renewal Premium",20221129,1250.000,"USD"
452037,8341768,"",20221128204204422000,220,"Renewal Premium",20221129,5.110,"USD"
452037,8341768,"",20221228204129560000,220,"Renewal Premium",20221229,1250.000,"USD"
452037,8341768,"",20221228204129573000,220,"Renewal Premium",20221229,5.110,"USD"
452037,8341768,"",20230206204638165000,220,"Renewal Premium",20230207,1250.000,"USD"
452037,8341768,"",20230206204638248000,220,"Renewal Premium",20230207,0.850,"USD"
452037,8341768,"",20230301205321567000,220,"Renewal Premium",20230302,1250.000,"USD"
452037,8341768,"",20230301205321586000,220,"Renewal Premium",20230302,0.850,"USD"
452037,8341768,"",20230316203949055000,220,"Renewal Premium",20230317,1250.000,"USD"
452037,8341768,"",20230316203949092000,220,"Renewal Premium",20230317,0.850,"USD"
452037,8341768,"",20230329204027448000,220,"Renewal Premium",20230330,1250.000,"USD"
452037,8341768,"",20230329204027462000,220,"Renewal Premium",20230330,0.850,"USD"
452037,8341768,"",20230501204811795000,220,"Renewal Premium",20230502,1250.000,"USD"
452037,8341768,"",20230501204811806000,220,"Renewal Premium",20230502,0.850,"USD"
452037,8341768,"",20230530203915760000,220,"Renewal Premium",20230531,1250.000,"USD"
452037,8341768,"",20230530203915773000,220,"Renewal Premium",20230531,0.850,"USD"
452037,8341768,"",20230706204304611000,220,"Renewal Premium",20230707,1250.000,"USD"
452037,8341768,"",20230706204304716000,220,"Renewal Premium",20230707,0.850,"USD"
452037,8341768,"",20230730203717693000,220,"Renewal Premium",20230731,1250.000,"USD"
452037,8341768,"",20230730203717707000,220,"Renewal Premium",20230731,0.850,"USD"
452037,8341768,"",20230829203858298000,220,"Renewal Premium",20230830,1250.000,"USD"
452037,8341768,"",20230829203858313000,220,"Renewal Premium",20230830,0.850,"USD"
452037,8341768,"",20230927203852890000,220,"Renewal Premium",20230928,1250.000,"USD"
452037,8341768,"",20230927203852903000,220,"Renewal Premium",20230928,0.850,"USD"
452037,8343328,"N257657",20221108203850962000,220,"Renewal Premium",20221109,500.000,"USD"
452037,8343328,"N257657",20221206210038188000,220,"Renewal Premium",20221207,500.000,"USD"
452037,8343328,"N257657",20230108203956509000,220,"Renewal Premium",20230109,500.000,"USD"
452037,8343328,"N257657",20230207204139437000,220,"Renewal Premium",20230208,500.000,"USD"
452037,8343328,"N257657",20230307204222893000,220,"Renewal Premium",20230308,500.000,"USD"
452037,8343328,"N257657",20230410203940566000,220,"Renewal Premium",20230411,500.000,"USD"
452037,8343328,"N257657",20230509204512916000,220,"Renewal Premium",20230510,500.000,"USD"
452037,8343328,"N257657",20230606204556838000,220,"Renewal Premium",20230607,500.000,"USD"
452037,8343328,"N257657",20230706204307659000,220,"Renewal Premium",20230707,500.000,"USD"
452037,8343328,"N257657",20230808203902742000,220,"Renewal Premium",20230809,500.000,"USD"
452037,8343328,"N257657",20230906204338709000,220,"Renewal Premium",20230907,500.000,"USD"
452037,8343328,"N257657",20231008203639464000,220,"Renewal Premium",20231009,500.000,"USD"
452037,8346451,"",20221108203851430000,220,"Renewal Premium",20221109,300.000,"USD"
452037,8346451,"",20221206210058263000,220,"Renewal Premium",20221207,300.000,"USD"
452037,8346451,"",20230207204141160000,220,"Renewal Premium",20230208,300.000,"USD"
452037,8346451,"",20230307204224250000,220,"Renewal Premium",20230308,300.000,"USD"
452037,8346451,"",20230410203942230000,220,"Renewal Premium",20230411,300.000,"USD"
452037,8346451,"",20230509204517677000,220,"Renewal Premium",20230510,300.000,"USD"
452037,8346451,"",20230606204601921000,220,"Renewal Premium",20230607,300.000,"USD"
452037,8346451,"",20230706204309377000,220,"Renewal Premium",20230707,300.000,"USD"
452037,8346451,"",20230808203903096000,220,"Renewal Premium",20230809,300.000,"USD"
452037,8346451,"",20230906204341814000,220,"Renewal Premium",20230907,300.000,"USD"
452037,8346451,"",20231008203640240000,220,"Renewal Premium",20231009,300.000,"USD"
452037,8354322,"",20221114203941236000,220,"Renewal Premium",20221115,350.000,"USD"
452037,8354322,"",20221214204004354000,220,"Renewal Premium",20221215,350.000,"USD"
452037,8354322,"",20230112203958993000,220,"Renewal Premium",20230113,350.000,"USD"
452037,8354322,"",20230214204031460000,220,"Renewal Premium",20230215,350.000,"USD"
452037,8354322,"",20230314204043149000,220,"Renewal Premium",20230315,350.000,"USD"
452037,8354322,"",20230412203946340000,220,"Renewal Premium",20230413,350.000,"USD"
452037,8354322,"",20230514203625789000,220,"Renewal Premium",20230515,350.000,"USD"
452037,8354322,"",20230614203705796000,220,"Renewal Premium",20230615,350.000,"USD"
452037,8354322,"",20230712203816376000,220,"Renewal Premium",20230713,350.000,"USD"
452037,8354322,"",20230814203735466000,220,"Renewal Premium",20230815,350.000,"USD"
452037,8354322,"",20230913203813200000,220,"Renewal Premium",20230914,350.000,"USD"
452037,8354322,"",20231012203704913000,220,"Renewal Premium",20231013,350.000,"USD"
452037,8358859,"",20221113203928262000,220,"Renewal Premium",20221114,300.000,"USD"
452037,8358859,"",20221213204049478000,220,"Renewal Premium",20221214,300.000,"USD"
452037,8358859,"",20230111204013092000,220,"Renewal Premium",20230112,300.000,"USD"
452037,8358859,"",20230213204427284000,220,"Renewal Premium",20230214,300.000,"USD"
452037,8358859,"",20230313204221188000,220,"Renewal Premium",20230314,300.000,"USD"
452037,8358859,"",20230411204533883000,220,"Renewal Premium",20230412,300.000,"USD"
452037,8358859,"",20230511203729241000,220,"Renewal Premium",20230512,300.000,"USD"
